x1,x2,y
0.828034507512649,0.3923113695788203,0
-0.2326600306140678,0.3880213016327582,1
0.18642412737756936,0.889281078326319,0
-0.4760423980582183,0.2260332164570774,1
-0.24727817146926168,0.3859321947234193,1
0.2229090767645244,0.7544603032202079,0
-0.9829099005020072,-0.4369809038443071,0
0.24598299168232302,-0.9110670714817688,0
-0.24751703322895185,-0.3153097785846536,1
-0.9515341724171502,-0.25071570530929016,0
-0.23996604329954926,0.5973069333114949,1
0.2241398591292278,0.6096981465985478,1
-0.22419524993551174,-0.3291566470629683,1
0.5286835302499844,-0.053122265117184084,1
-0.04688762192441427,-0.531957366030319,1
-1.0520081008677709,0.17193482646100575,0
0.28789089875805557,0.44277863540201645,1
-0.08183668068403957,-0.9678801568632202,0
-0.25006470268520253,-0.9590841935649531,0
-0.2248162908064806,0.39540040425491935,1
-0.24831531576298377,0.498330067538496,1
-0.449094155712423,0.0015509660562714883,1
0.26436925864857097,-0.6250274132209687,1
0.20557212573719408,-0.4799076505771217,1
0.14893533241001392,-0.5599326892065779,1
-0.014298713206285986,1.0173346362172135,0
0.7310830273841695,0.7806774258333784,0
1.0389245116733412,-0.27679665086545474,0
-0.3992869852121897,0.05074240683932484,1
-0.010251661917421157,-0.9857895188096832,0
-0.1541619054168624,-0.4696071106592578,1
0.4078079223714269,0.21851919932096564,1
-0.2157167098794326,-0.49785716428649107,1
-0.393762895781413,0.1804633223459769,1
0.7835303989760473,-0.7825169511377277,0
-0.5366231538766283,-0.21135825258295948,1
-0.39491440050135257,-0.259284548138098,1
-1.0031199052444124,-0.27824717312659053,0
-0.7379531722847292,-0.7490889958043313,0
0.3179795186643889,0.2562077447861559,1
0.006010227621458148,-0.6025568743932617,1
-0.09745494298645677,1.0305778386734838,0
-0.24813161581346288,0.402662985975616,1
-0.5169885356521818,-0.9838333408748041,0
-0.2900261962552631,0.424638713715636,1
-0.15821893370502807,-1.0536426691410647,0
-0.6380339496368516,-0.1591328787568651,1
-0.06553098175605473,0.4670012011950281,1
0.4347411672760701,-0.7243331440500266,0
-0.727043020550074,-0.7379099145105035,0
-0.4870781691435429,-0.8401467022039235,0
-0.8318183559538588,0.567696438692627,0
0.8133382239459649,0.5774778376117651,0
-0.6179349061628117,0.7401461180869817,0
-0.008228433786452835,-0.6720227362329392,1
-0.9822054256130102,0.4755994440069408,0
-0.42335007741018926,0.1427662508181003,1
-0.45307519782137756,-0.1957805579475807,1
-0.9904592318685228,0.126973785180833,0
0.6950620352073205,0.6725143298720495,0
1.0731778550481315,-0.11405574796472466,0
-0.3050083202490679,0.8895078196558268,0
-0.46988036229043467,-0.12162503572057196,1
0.0808610625515245,-0.46135411684500793,1
-0.882521733632748,-0.05671528912570038,0
-0.8927271276733836,-0.6335051809347078,0
-0.17954501109240978,0.47331694079355907,1
-0.8147618440943795,-0.36151227950221754,0
0.37711179610679124,-0.9081362033751128,0
0.5562845222796441,0.2184263963028913,1
0.36328980646868136,0.10494536663308951,1
-0.23438823280828136,0.4885133835704045,1
-0.878450013691447,-0.6263966855522081,0
0.5122114644779822,-0.48412900355683863,1
0.02568336364091464,-0.5350631086228784,1
0.2836907877792109,0.3589338565818341,1
0.8438419567179097,-0.6354135244916904,0
-0.37439015275896653,0.9101024948823653,0
1.173039121349687,0.37042741729299034,0
0.4755422056443695,0.00863795804817026,1
-0.3204507644501315,-1.0206582097743238,0
0.832385617597399,-0.6542503390623785,0
-0.6224613059428902,-0.07727271431669046,1
0.24259396643634157,0.5267033816468542,1
0.3972678648996945,-0.7976996066736527,0
-1.101002075242853,-0.15748721729426596,0
0.36029847165731643,0.18180555898189887,1
-0.712292380469858,0.48264790896130816,0
0.3915353291518001,-0.12107149621956037,1
0.4243752598519684,-0.255555959415745,1
0.25960577770706983,0.9506962901368466,0
-0.6491092385487574,-0.7077661183899783,0
0.36181513121693654,-0.35951807223512366,1
0.04670938629835386,-0.4356683241916321,1
-0.10833018375362609,-0.8773476185931657,0
0.805432121063044,-0.5328138176111572,0
0.12149670066259088,0.5818715305574962,1
-0.10180539921650766,0.6776283737140995,1
0.052923721434619174,0.42029776604548424,1
-0.1949692171999975,0.4731872166915029,1
-0.025966730762305823,0.40842435443050723,1
-0.3726934712305372,-1.0731528337486687,0
-0.8495532833229537,0.6197471232612416,0
0.5666605986940223,0.20234629217906042,1
-0.4696662618610935,-0.11466012626475608,1
-0.818724167534626,-0.12404909563304597,0
0.031317872309796886,-0.3893836897979687,1
0.10917852816923533,-0.4386846568918876,1
0.29533146769467683,-0.9908460101047435,0
0.26071508055907056,-0.47078457925910355,1
-0.7533492708069537,-0.5094855643057995,0
-0.41869783694295953,-0.1254779907173665,1
-0.26494531787404074,-0.48684039063897055,1
0.4597114886772322,-0.26696019444118624,1
-0.3575996595858221,0.32446712559026136,1
0.7009237623104287,0.6343878208655148,0
-0.35938790979217516,-0.13244944883857554,1
0.45921620187172457,-0.4257135244668535,1
0.3992161050258016,0.8123151783679606,0
-0.3941676793604152,0.39116075018701446,1
-0.1602955111194431,-0.43482530337782854,1
0.8946792144219438,-0.06381640864565585,0
-0.3954412155293792,-0.79514536694889,0
0.9563759803223687,0.25144900015406724,0
0.17533827556519635,0.4667741095491835,1
-0.18256350255165948,0.9233644934994029,0
0.1396884230453289,-0.43092845438823124,1
0.10141676420988464,-1.1100314993476217,0
0.49861296201973876,-0.18100894599621759,1
-0.46237546350015685,0.9122189714136395,0
-0.031437116564370066,0.38556745591404584,1
0.03898931946085074,0.527899407083784,1
-0.9451418652138251,-0.37401275065702944,0
1.0544927500713246,0.024663946755712193,0
-0.9133290799034467,0.43670387300046776,0
-0.25369605470660744,-0.3799307982382075,1
-1.01543409335942,0.16087736710512662,0
-0.5035089185163241,-0.03331375674834637,1
-1.0908026524183987,0.059086699943954976,0
-0.2386323030201461,0.5017822529680209,1
-0.5192461741600976,0.04158560051929225,1
0.04609004985284633,-0.5530356045272068,1
-0.22170225097411655,-0.39003514975570525,1
-0.26799270153057353,-0.8851445256957485,0
0.11716295493785847,-0.48149667547348246,1
-0.07899817492002724,-0.43041721854432347,1
-0.42125183465245797,-0.24719368931941602,1
-0.32540492964958995,0.2916181961747287,1
-0.2191182776389046,-1.1107449127245577,0
0.2025079227750799,-1.0644732166171733,0
0.09676011193680506,-0.5961693236653766,1
-0.6897494266281051,0.6994350950043874,0
-0.8354368943504153,-0.5896952384933524,0
-1.0815831214996525,-0.08652912333540151,0
0.4484156851262247,-0.22614617528997813,1
-0.934562905508553,0.2670952187315939,0
-0.3734057944619926,-0.46357230546081357,1
0.697478500189729,-0.6314759971592628,0
0.08456815157295614,-0.40361338138735936,1
0.2209932031925653,-0.9935406298331699,0
-0.9608025778417207,0.38166517713221493,0
-0.17067285989481162,0.3974132300815162,1
0.3690706464434811,-0.22562606147553263,1
0.24682716797742402,-0.35126018445502705,1
-1.0094215394217576,-0.1967249731223069,0
-0.05703796871367339,-0.46981632351231206,1
-0.23412134096838533,-0.3144091127796914,1
-0.24374388322105775,0.4097233410835322,1
0.7479008837172277,0.7619350824332312,0
0.019223571088522906,0.5249561094755162,1
-0.6000835369138334,0.04713567688828067,1
-0.472411197320854,-0.14943541757284906,1
-0.9615098632905522,0.2888200451029453,0
-0.3910589538080896,0.2194919823113372,1
0.17536405244150036,0.5032358334918148,1
0.5116028987361539,0.23473151694516903,1
0.8566137077855003,0.4976846518036721,0
0.7884560412580328,-0.8890810020100987,0
0.010370800219549517,0.9609534584380685,0
-0.2199949404115928,0.4576918024886144,1
-0.7590336786049878,-0.5036498656468522,0
-0.21536096475075311,-0.4887578263693989,1
-0.15692942907945626,0.4585812532532816,1
-0.8057604010941588,-0.42666949077599614,0
-0.3780764224387242,0.006016635363925356,1
0.12901673840118982,-0.9493122413605385,0
